,State,Year,Prev Days with AQI,Prev Good Days,Prev Moderate Days,Prev Unhealthy for Sensitive Groups Days,Prev Unhealthy Days,Prev Very Unhealthy Days,Prev Hazardous Days,Prev Max AQI,Prev 90th Percentile AQI,Prev Median AQI,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,5 Year Avg Days with AQI,5 Year Avg Good Days,5 Year Avg Moderate Days,5 Year Avg Unhealthy for Sensitive Groups Days,5 Year Avg Unhealthy Days,5 Year Avg Very Unhealthy Days,5 Year Avg Hazardous Days,5 Year Avg Max AQI,5 Year Avg 90th Percentile AQI,5 Year Avg Median AQI,5 Year Avg Days CO,5 Year Avg Days NO2,5 Year Avg Days Ozone,5 Year Avg Days PM2.5,5 Year Avg Days PM10
344,Idaho,2022.0,344.7894736842105,268.7368421052632,65.57894736842105,7.578947368421052,2.8947368421052633,0.0,0.0,188,63.26315789473684,29.31578947368421,0.0,0.6842105263157895,51.0,283.36842105263156,9.736842105263158,341.8578947368421,278.2473684210526,55.91578947368421,5.155789473684209,2.0989473684210522,0.38,0.06,257.8,57.84263157894736,26.99315789473684,0.06,0.5868421052631578,43.37,286.5636842105263,11.277368421052632
345,Illinois,1999.0,319.9166666666667,249.125,57.625,11.375,1.75,0.041666666666666664,0.0,202,70.20833333333333,35.166666666666664,9.083333333333334,16.375,255.91666666666666,5.583333333333333,32.958333333333336,319.9166666666667,249.125,57.625,11.374999999999993,1.75,0.041666666666666664,0.0,202.0,70.20833333333333,35.166666666666664,9.083333333333334,16.375,255.91666666666666,5.583333333333276,32.958333333333336
346,Illinois,2000.0,331.30434782608694,247.8695652173913,64.91304347826087,14.73913043478261,3.652173913043478,0.13043478260869565,0.0,206,78.3913043478261,37.56521739130435,7.391304347826087,17.73913043478261,259.39130434782606,23.0,23.782608695652176,325.6105072463768,248.49728260869566,61.26902173913044,13.057065217391301,2.7010869565217392,0.08605072463768115,0.0,204.0,74.29981884057972,36.36594202898551,8.23731884057971,17.057065217391305,257.6539855072464,14.291666666666638,28.370471014492757
347,Illinois,2001.0,320.9583333333333,230.33333333333334,81.16666666666667,8.708333333333334,0.7083333333333334,0.041666666666666664,0.0,202,72.375,39.166666666666664,4.041666666666667,10.916666666666666,224.95833333333334,62.833333333333336,18.208333333333332,324.0597826086957,242.44263285024155,67.90157004830918,11.607487922705312,2.0368357487922704,0.07125603864734299,0.0,203.33333333333334,73.65821256038647,37.29951690821256,6.838768115942028,15.01026570048309,246.75543478260866,30.472222222222204,24.983091787439616
348,Illinois,2002.0,321.96,223.04,85.4,12.2,1.32,0.0,0.0,195,77.8,39.44,3.92,8.4,236.64,56.92,16.08,323.53483695652176,237.59197463768118,72.27617753623188,11.755615942028983,1.8576268115942027,0.05344202898550724,0.0,201.25,74.69365942028986,37.83463768115942,6.109076086956522,13.357699275362318,244.2265760869565,37.084166666666654,22.75731884057971
349,Illinois,2003.0,324.0,221.72,80.6,16.76,4.52,0.4,0.0,215,86.6,39.16,2.8,9.52,238.44,56.76,16.48,323.6278695652174,234.41757971014493,73.94094202898552,12.756492753623188,2.3901014492753623,0.1227536231884058,0.0,204.0,77.07492753623188,38.099710144927535,5.447260869565218,12.590159420289854,243.0692608695652,41.01933333333332,21.50185507246377
350,Illinois,2004.0,326.36,240.48,74.64,10.48,0.68,0.08,0.0,206,72.48,37.64,2.0,10.56,248.88,49.12,15.8,324.91653623188404,232.68857971014495,77.34394202898551,12.577492753623186,2.176101449275362,0.13042028985507245,0.0,204.8,77.52926086956522,38.5943768115942,4.030594202898551,11.427159420289856,241.66192753623187,49.72666666666665,18.0701884057971
351,Illinois,2005.0,326.6,262.0,60.88,3.6,0.12,0.0,0.0,177,60.04,36.08,2.92,9.4,249.8,48.04,16.44,323.9756666666666,235.51466666666664,76.53733333333334,10.349666666666666,1.4696666666666665,0.10433333333333332,0.0,199.0,73.859,38.29733333333333,3.136333333333333,9.759333333333334,239.74366666666666,54.734666666666655,16.601666666666667
352,Illinois,2006.0,326.48,224.24,85.68,14.52,1.92,0.12,0.0,208,81.92,39.88,2.24,8.52,254.68,45.24,15.8,325.08000000000004,234.296,77.44,11.511999999999999,1.7119999999999997,0.12,0.0,200.2,75.768,38.44,2.776,9.280000000000001,245.68799999999996,51.21599999999999,16.119999999999997
353,Illinois,2007.0,322.4,249.96,67.92,4.28,0.24,0.0,0.0,182,62.48,36.08,2.04,11.04,247.12,45.68,16.52,325.168,239.68,73.944,9.928,1.4959999999999998,0.12,0.0,197.6,72.704,37.767999999999994,2.4,9.807999999999998,247.78399999999996,48.96799999999998,16.208000000000002
